A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.280023148,KELAMBAKKA,CHURCH    ,I2416,15,PSG  ,0,C79006,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,13,1,0,20-05-2019,0.280451389,HINDUSTAN ,CHURCH    ,I2416,13,PSG  ,0,C79007,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,35,1,0,20-05-2019,0.281134259,HINDUSTAN ,SAIDAPET  ,I2416,35,PSG  ,0,C79008,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,42,2,0,20-05-2019,0.281539352,HINDUSTAN ,SHOZHINGAN,I2416,21,PSG  ,0,C79009,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.286215278,NAVALUR   ,THORAIPAKK,I2416,21,PSG  ,0,C79010,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,29,1,0,20-05-2019,0.286539352,NAVALUR   ,ANNA UNIVE,I2416,29,PSG  ,0,C79011,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.286886574,NAVALUR   ,SHOZHINGAN,I2416,15,PSG  ,0,C79012,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,58,2,0,20-05-2019,0.290231481,KUMARAN NA,SAIDAPET  ,I2416,29,PSG  ,0,C79013,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,50,2,0,20-05-2019,0.29056713,KUMARAN NA,ANNA UNIVE,I2416,25,PSG  ,0,C79014,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,87,3,0,20-05-2019,0.292071759,KUMARAN NA,SAIDAPET  ,I2416,29,PSG  ,0,C79015,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
